"s"	"v"	"b"	"x"	"y"
7	0	88	246.188	439.656
7	0	88	258	435
7	0	88	NA	NA
7	0	89	258	435
7	0	89	262.222	433.111
7	0	89	265.902	431.186
7	0	89	269.061	429.21
7	0	89	271.719	427.172
7	0	89	273.896	425.057
7	0	89	275.613	422.854
7	0	89	276.891	420.547
7	0	89	277.75	418.125
7	0	89	278.21	415.574
7	0	89	278.293	412.881
7	0	89	278.018	410.032
7	0	89	277.406	407.016
7	0	89	276.478	403.817
7	0	89	275.254	400.424
7	0	89	273.754	396.823
7	0	89	272	393
7	0	89	NA	NA
7	0	90	272	393
7	0	90	266.188	382.078
7	0	90	260.75	371.625
7	0	90	255.688	361.359
7	0	90	251	351
7	0	90	NA	NA
7	0	91	251	351
7	0	91	249.359	346.255
7	0	91	248.188	341.773
7	0	91	247.484	337.562
7	0	91	247.25	333.625
7	0	91	247.484	329.97
7	0	91	248.188	326.602
7	0	91	249.359	323.526
7	0	91	251	320.75
7	0	91	253.109	318.278
7	0	91	255.688	316.117
7	0	91	258.734	314.272
7	0	91	262.25	312.75
7	0	91	266.234	311.556
7	0	91	270.688	310.695
7	0	91	275.609	310.175
7	0	91	281	310
7	0	91	NA	NA
7	0	92	281	310
7	0	92	286.791	310.178
7	0	92	292.828	310.672
7	0	92	298.982	311.424
7	0	92	305.125	312.375
7	0	92	316.859	314.641
7	0	92	327	317
7	0	92	NA	NA
7	0	93	327	317
7	0	93	337.484	320.188
7	0	93	347.875	323.75
7	0	93	358.078	327.688
7	0	93	368	332
7	0	93	NA	NA
7	0	94	368	332
7	0	94	372.098	334.295
7	0	94	376.781	336.672
7	0	94	387.25	341.625
7	0	94	398.094	346.766
7	0	94	403.246	349.377
7	0	94	408	352
7	0	94	NA	NA
7	0	95	408	352
7	0	95	413.352	354.528
7	0	95	418.718	356.862
7	0	95	424.094	359.002
7	0	95	429.477	360.945
7	0	95	434.862	362.693
7	0	95	440.247	364.243
7	0	95	445.628	365.596
7	0	95	451	366.75
7	0	95	456.361	367.705
7	0	95	461.706	368.46
7	0	95	467.032	369.014
7	0	95	472.336	369.367
7	0	95	477.613	369.518
7	0	95	482.86	369.466
7	0	95	488.074	369.21
7	0	95	493.25	368.75
7	0	95	498.385	368.085
7	0	95	503.476	367.214
7	0	95	508.518	366.136
7	0	95	513.508	364.852
7	0	95	518.442	363.359
7	0	95	523.317	361.657
7	0	95	528.13	359.746
7	0	95	532.875	357.625
7	0	95	537.55	355.293
7	0	95	542.151	352.749
7	0	95	546.675	349.993
7	0	95	551.117	347.023
7	0	95	555.474	343.84
7	0	95	559.743	340.442
7	0	95	563.92	336.829
7	0	95	568	333
7	0	95	NA	NA
7	0	96	568	333
7	0	96	576.516	324.656
7	0	96	584.375	317.25
7	0	96	600	303
7	0	96	NA	NA
7	0	97	600	303
7	0	97	615.625	290
7	0	97	623.484	283.594
7	0	97	632	277
7	0	97	NA	NA
7	0	98	632	277
7	0	98	637.709	273.301
7	0	98	643.547	269.719
7	0	98	649.455	266.277
7	0	98	655.375	263
7	0	98	667.016	257.031
7	0	98	678	252
7	0	98	NA	NA
7	0	99	678	252
7	0	99	688.516	248.438
7	0	99	699.125	245.25
7	0	99	709.922	242.438
7	0	99	721	240
7	0	99	NA	NA
7	0	100	721	240
7	0	100	726.659	239.117
7	0	100	732.193	238.529
7	0	100	737.594	238.229
7	0	100	742.855	238.213
7	0	100	747.969	238.476
7	0	100	752.926	239.013
7	0	100	757.721	239.82
7	0	100	762.344	240.891
7	0	100	766.788	242.221
7	0	100	771.046	243.805
7	0	100	775.11	245.639
7	0	100	778.973	247.717
7	0	100	782.625	250.034
7	0	100	786.061	252.587
7	0	100	789.272	255.368
7	0	100	792.25	258.375
7	0	100	794.988	261.601
7	0	100	797.478	265.042
7	0	100	799.712	268.693
7	0	100	801.684	272.549
7	0	100	803.384	276.605
7	0	100	804.805	280.855
7	0	100	805.94	285.296
7	0	100	806.781	289.922
7	0	100	807.32	294.728
7	0	100	807.55	299.709
7	0	100	807.463	304.861
7	0	100	807.051	310.178
7	0	100	806.306	315.655
7	0	100	805.221	321.288
7	0	100	803.788	327.071
7	0	100	802	333
7	0	100	NA	NA
7	0	101	802	333
7	0	101	799.662	339.854
7	0	101	797.172	346.203
7	0	101	794.564	352.107
7	0	101	791.875	357.625
7	0	101	789.139	362.814
7	0	101	786.391	367.734
7	0	101	781	377
7	0	101	NA	NA
7	0	102	781	377
7	0	102	776.926	383.52
7	0	102	772.969	389.594
7	0	102	765.5	400.5
7	0	102	753	418
7	0	102	NA	NA
7	0	103	753	418
7	0	103	747.719	425.938
7	0	103	742.25	433.5
7	0	103	736.406	441.062
7	0	103	730	449
7	0	103	NA	NA
7	0	104	730	449
7	0	104	725.606	454.589
7	0	104	721.805	460.104
7	0	104	718.601	465.539
7	0	104	716	470.891
7	0	104	714.009	476.155
7	0	104	712.633	481.326
7	0	104	712.177	483.876
7	0	104	711.878	486.401
7	0	104	711.735	488.901
7	0	104	711.75	491.375
7	0	104	711.923	493.823
7	0	104	712.255	496.243
7	0	104	712.746	498.637
7	0	104	713.398	501.002
7	0	104	714.212	503.339
7	0	104	715.187	505.646
7	0	104	716.324	507.924
7	0	104	717.625	510.172
7	0	104	719.09	512.389
7	0	104	720.72	514.574
7	0	104	724.477	518.85
7	0	104	728.901	522.993
7	0	104	734	527
7	0	104	NA	NA
7	0	105	734	527
7	0	105	752	539.25
7	0	105	760.719	545.562
7	0	105	765.254	549.094
7	0	105	770	553
7	0	105	NA	NA
7	0	106	770	553
7	0	106	780.094	561.969
7	0	106	788.5	570
7	0	106	796.156	578.031
7	0	106	804	587
7	0	106	NA	NA
7	0	107	804	587
7	0	107	808.238	591.707
7	0	107	812.031	596.156
7	0	107	815.496	600.465
7	0	107	818.75	604.75
7	0	107	825.094	613.719
7	0	107	832	624
7	0	107	NA	NA
7	0	108	832	624
7	0	108	835.37	629.245
7	0	108	838.355	634.474
7	0	108	840.96	639.674
7	0	108	843.186	644.836
7	0	108	845.036	649.948
7	0	108	846.513	654.999
7	0	108	847.62	659.978
7	0	108	848.359	664.875
7	0	108	848.734	669.678
7	0	108	848.747	674.376
7	0	108	848.4	678.958
7	0	108	847.697	683.414
7	0	108	846.64	687.732
7	0	108	845.233	691.901
7	0	108	843.477	695.911
7	0	108	841.375	699.75
7	0	108	838.931	703.407
7	0	108	836.146	706.872
7	0	108	833.025	710.133
7	0	108	829.568	713.18
7	0	108	825.78	716.001
7	0	108	821.663	718.585
7	0	108	817.22	720.922
7	0	108	812.453	723
7	0	108	807.365	724.809
7	0	108	801.96	726.337
7	0	108	796.239	727.574
7	0	108	790.205	728.508
7	0	108	783.862	729.129
7	0	108	777.211	729.425
7	0	108	770.256	729.386
7	0	108	763	729
7	0	108	NA	NA
7	0	109	812	480
7	0	109	819.828	474.047
7	0	109	823.232	471.299
7	0	109	826.625	468.375
7	0	109	830.252	465.029
7	0	109	834.359	461.016
7	0	109	845	450
7	0	109	NA	NA
7	0	110	772	507
7	0	110	781.484	501.656
7	0	110	786.15	498.809
7	0	110	790.875	495.75
7	0	110	795.74	492.41
7	0	110	800.828	488.719
7	0	110	806.221	484.605
7	0	110	812	480
7	0	110	NA	NA
7	0	111	734	527
7	0	111	743.734	521.484
7	0	111	752.625	516.625
7	0	111	761.703	511.953
7	0	111	772	507
7	0	111	NA	NA
7	0	112	711	603
7	0	112	707.578	596.258
7	0	112	704.811	589.891
7	0	112	702.697	583.875
7	0	112	701.234	578.188
7	0	112	700.423	572.805
7	0	112	700.26	570.22
7	0	112	700.26	567.703
7	0	112	700.421	565.25
7	0	112	700.744	562.859
7	0	112	701.229	560.527
7	0	112	701.875	558.25
7	0	112	702.682	556.026
7	0	112	703.65	553.852
7	0	112	704.779	551.724
7	0	112	706.068	549.641
7	0	112	707.518	547.598
7	0	112	709.128	545.594
7	0	112	712.828	541.688
7	0	112	717.167	537.898
7	0	112	722.143	534.203
7	0	112	727.754	530.578
7	0	112	734	527
7	0	112	NA	NA
7	0	113	730	639
7	0	113	722.375	623.625
7	0	113	717.766	614.953
7	0	113	711	603
7	0	113	NA	NA
7	0	114	749	682
7	0	114	744.906	671.344
7	0	114	740.25	660.5
7	0	114	735.219	649.656
7	0	114	730	639
7	0	114	NA	NA
7	0	115	763	729
7	0	115	759.969	716.312
7	0	115	756.75	704.75
7	0	115	753.156	693.562
7	0	115	749	682
7	0	115	NA	NA
7	0	116	771	786
7	0	116	769.469	770.344
7	0	116	767.75	756.75
7	0	116	765.656	743.531
7	0	116	763	729
7	0	116	NA	NA
7	0	117	771	786
7	0	117	771.744	794.583
7	0	117	772.109	802.987
7	0	117	772.103	811.209
7	0	117	771.736	819.248
7	0	117	771.019	827.102
7	0	117	769.96	834.768
7	0	117	768.57	842.245
7	0	117	766.857	849.531
7	0	117	764.833	856.624
7	0	117	762.506	863.521
7	0	117	759.886	870.22
7	0	117	756.984	876.721
7	0	117	753.807	883.02
7	0	117	750.367	889.115
7	0	117	746.673	895.005
7	0	117	742.734	900.688
7	0	117	738.561	906.161
7	0	117	734.163	911.422
7	0	117	729.549	916.47
7	0	117	724.729	921.303
7	0	117	719.714	925.918
7	0	117	714.512	930.313
7	0	117	709.133	934.487
7	0	117	703.588	938.438
7	0	117	697.885	942.162
7	0	117	692.035	945.659
7	0	117	686.046	948.927
7	0	117	679.93	951.963
7	0	117	673.695	954.765
7	0	117	667.351	957.332
7	0	117	660.908	959.661
7	0	117	654.375	961.75
7	0	117	647.762	963.598
7	0	117	641.08	965.201
7	0	117	634.337	966.56
7	0	117	627.543	967.67
7	0	117	620.708	968.531
7	0	117	613.841	969.139
7	0	117	606.953	969.494
7	0	117	600.053	969.594
7	0	117	593.15	969.435
7	0	117	586.255	969.017
7	0	117	579.376	968.337
7	0	117	572.525	967.393
7	0	117	565.709	966.183
7	0	117	558.94	964.705
7	0	117	552.226	962.957
7	0	117	545.578	960.938
7	0	117	539.005	958.644
7	0	117	532.517	956.074
7	0	117	526.123	953.227
7	0	117	519.833	950.1
7	0	117	513.657	946.69
7	0	117	507.604	942.997
7	0	117	501.685	939.017
7	0	117	495.908	934.75
7	0	117	490.284	930.193
7	0	117	484.822	925.343
7	0	117	479.532	920.199
7	0	117	474.424	914.76
7	0	117	469.507	909.022
7	0	117	464.791	902.984
7	0	117	460.285	896.644
7	0	117	456	890
7	0	117	NA	NA
7	0	118	456	890
7	0	118	450.141	880.578
7	0	118	444.375	870.875
7	0	118	441.439	865.479
7	0	118	438.422	859.484
7	0	118	435.287	852.717
7	0	118	432	845
7	0	118	NA	NA
7	0	119	432	845
7	0	119	427.516	833.375
7	0	119	423.125	821
7	0	119	418.922	807.875
7	0	119	415	794
7	0	119	NA	NA
7	0	120	415	794
7	0	120	412.328	782.781
7	0	120	410.125	772.5
7	0	120	406	751
7	0	120	NA	NA
7	0	121	406	751
7	0	121	404.869	745.819
7	0	121	403.703	741.145
7	0	121	402.467	736.968
7	0	121	401.125	733.281
7	0	121	399.643	730.075
7	0	121	397.984	727.34
7	0	121	396.115	725.068
7	0	121	394	723.25
7	0	121	391.604	721.877
7	0	121	388.891	720.941
7	0	121	385.826	720.433
7	0	121	382.375	720.344
7	0	121	378.502	720.665
7	0	121	374.172	721.387
7	0	121	369.35	722.501
7	0	121	364	724
7	0	121	NA	NA
7	0	122	364	724
7	0	122	357.559	725.873
7	0	122	351.656	727.734
7	0	122	341	731.375
7	0	122	331.094	734.828
7	0	122	321	738
7	0	122	NA	NA
7	0	123	321	738
7	0	123	314.849	739.782
7	0	123	309.148	741.008
7	0	123	303.905	741.683
7	0	123	299.125	741.812
7	0	123	294.813	741.403
7	0	123	292.835	740.998
7	0	123	290.977	740.461
7	0	123	289.238	739.792
7	0	123	287.62	738.991
7	0	123	286.124	738.06
7	0	123	284.75	737
7	0	123	283.499	735.811
7	0	123	282.372	734.493
7	0	123	281.37	733.048
7	0	123	280.492	731.477
7	0	123	279.741	729.779
7	0	123	279.116	727.956
7	0	123	278.619	726.009
7	0	123	278.25	723.938
7	0	123	277.899	719.427
7	0	123	278.07	714.43
7	0	123	278.769	708.952
7	0	123	280	703
7	0	123	NA	NA
7	0	124	280	703
7	0	124	283.344	692.781
7	0	124	286.5	684.25
7	0	124	296	661
7	0	124	NA	NA
7	0	125	296	661
7	0	125	297.852	656.332
7	0	125	299.285	652.061
7	0	125	300.302	648.161
7	0	125	300.906	644.609
7	0	125	301.1	641.38
7	0	125	300.887	638.447
7	0	125	300.269	635.787
7	0	125	299.25	633.375
7	0	125	297.833	631.185
7	0	125	296.02	629.193
7	0	125	293.814	627.374
7	0	125	291.219	625.703
7	0	125	288.237	624.155
7	0	125	284.871	622.705
7	0	125	281.125	621.328
7	0	125	277	620
7	0	125	NA	NA
7	0	126	277	620
7	0	126	264.047	616.75
7	0	126	252.875	614.25
7	0	126	242.266	612.125
7	0	126	231	610
7	0	126	NA	NA
7	0	127	231	610
7	0	127	224.754	608.735
7	0	127	219.141	607.193
7	0	127	214.16	605.379
7	0	127	209.812	603.297
7	0	127	206.098	600.951
7	0	127	204.478	599.68
7	0	127	203.016	598.346
7	0	127	201.712	596.947
7	0	127	200.566	595.486
7	0	127	199.579	593.961
7	0	127	198.75	592.375
7	0	127	198.079	590.727
7	0	127	197.566	589.018
7	0	127	197.212	587.249
7	0	127	197.016	585.42
7	0	127	196.978	583.531
7	0	127	197.098	581.584
7	0	127	197.812	577.516
7	0	127	199.16	573.219
7	0	127	201.141	568.697
7	0	127	203.754	563.956
7	0	127	207	559
7	0	127	NA	NA
7	0	128	207	559
7	0	128	209.941	555.207
7	0	128	213.469	551.344
7	0	128	217.512	547.434
7	0	128	222	543.5
7	0	128	226.863	539.566
7	0	128	232.031	535.656
7	0	128	237.434	531.793
7	0	128	243	528
7	0	128	NA	NA
7	0	129	243	528
7	0	129	247.83	524.803
7	0	129	252.578	521.922
7	0	129	257.256	519.299
7	0	129	261.875	516.875
7	0	129	270.984	512.391
7	0	129	280	508
7	0	129	NA	NA
7	0	130	280	508
7	0	130	291.203	502.609
7	0	130	302.125	497.125
7	0	130	322	487
7	0	130	NA	NA
7	0	131	322	487
7	0	131	331.744	481.705
7	0	131	341.076	476.277
7	0	131	349.96	470.657
7	0	131	358.359	464.781
7	0	131	362.366	461.729
7	0	131	366.237	458.589
7	0	131	369.969	455.356
7	0	131	373.557	452.02
7	0	131	376.996	448.574
7	0	131	380.281	445.01
7	0	131	383.409	441.322
7	0	131	386.375	437.5
7	0	131	389.174	433.538
7	0	131	391.801	429.427
7	0	131	394.251	425.161
7	0	131	396.521	420.73
7	0	131	398.606	416.129
7	0	131	400.501	411.348
7	0	131	402.202	406.381
7	0	131	403.703	401.219
7	0	131	405.001	395.855
7	0	131	406.091	390.281
7	0	131	406.967	384.489
7	0	131	407.627	378.473
7	0	131	408.065	372.223
7	0	131	408.276	365.733
7	0	131	408.256	358.994
7	0	131	408	352
7	0	131	NA	NA
7	0	132	408	352
7	0	132	406.5	331.875
7	0	132	405	308
7	0	132	NA	NA
7	0	133	405	308
7	0	133	404.906	299.016
7	0	133	405	290.125
7	0	133	405.293	285.041
7	0	133	405.844	279.172
7	0	133	406.723	272.248
7	0	133	408	264
7	0	133	NA	NA
7	0	134	408	264
7	0	134	409.688	252.766
7	0	134	411.75	241.625
7	0	134	414.188	230.672
7	0	134	417	220
7	0	134	NA	NA
7	0	135	417	220
7	0	135	420.625	208.797
7	0	135	424.25	198.625
7	0	135	428.25	188.641
7	0	135	433	178
7	0	135	NA	NA
7	0	136	433	178
7	0	136	435.564	173.061
7	0	136	438.371	168.374
7	0	136	441.405	163.942
7	0	136	444.652	159.771
7	0	136	448.097	155.867
7	0	136	451.725	152.233
7	0	136	455.521	148.874
7	0	136	459.469	145.797
7	0	136	463.555	143.005
7	0	136	467.763	140.504
7	0	136	472.079	138.298
7	0	136	476.488	136.393
7	0	136	480.975	134.793
7	0	136	485.524	133.503
7	0	136	490.121	132.529
7	0	136	494.75	131.875
7	0	136	499.397	131.546
7	0	136	504.046	131.548
7	0	136	508.683	131.884
7	0	136	513.293	132.561
7	0	136	517.86	133.582
7	0	136	522.37	134.953
7	0	136	526.807	136.68
7	0	136	531.156	138.766
7	0	136	535.403	141.216
7	0	136	539.533	144.037
7	0	136	543.53	147.232
7	0	136	547.379	150.807
7	0	136	551.066	154.766
7	0	136	554.575	159.115
7	0	136	557.891	163.858
7	0	136	561	169
7	0	136	NA	NA
7	0	137	561	169
7	0	137	564.195	174.58
7	0	137	567.062	180.078
7	0	137	569.648	185.506
7	0	137	572	190.875
7	0	137	576.188	201.484
7	0	137	580	212
7	0	137	NA	NA
7	0	138	580	212
7	0	138	584.266	224.5
7	0	138	587.125	234
7	0	138	589.422	243.5
7	0	138	592	256
7	0	138	NA	NA
7	0	139	592	256
7	0	139	597.125	282.875
7	0	139	598.891	293.547
7	0	139	599.533	298.396
7	0	139	600	303
7	0	139	NA	NA
7	0	140	600	303
7	0	140	600.536	306.753
7	0	140	601.203	310.327
7	0	140	601.999	313.724
7	0	140	602.92	316.945
7	0	140	603.963	319.994
7	0	140	605.126	322.872
7	0	140	606.405	325.582
7	0	140	607.797	328.125
7	0	140	609.299	330.504
7	0	140	610.907	332.722
7	0	140	612.619	334.779
7	0	140	614.432	336.68
7	0	140	616.342	338.425
7	0	140	618.346	340.017
7	0	140	620.441	341.458
7	0	140	622.625	342.75
7	0	140	624.894	343.896
7	0	140	627.244	344.897
7	0	140	629.673	345.757
7	0	140	632.178	346.477
7	0	140	637.402	347.505
7	0	140	642.891	348
7	0	140	648.62	347.979
7	0	140	654.564	347.461
7	0	140	660.699	346.462
7	0	140	667	345
7	0	140	NA	NA
7	0	141	667	345
7	0	141	672.455	343.83
7	0	141	677.641	342.578
7	0	141	687.625	339.875
7	0	141	697.797	336.984
7	0	141	709	334
7	0	141	NA	NA
7	0	142	709	334
7	0	142	713.234	332.924
7	0	142	718.312	331.953
7	0	142	724.047	331.1
7	0	142	730.25	330.375
7	0	142	736.734	329.791
7	0	142	743.312	329.359
7	0	142	749.797	329.092
7	0	142	756	329
7	0	142	NA	NA
7	0	143	756	329
7	0	143	768.391	329.203
7	0	143	779.375	329.875
7	0	143	790.172	331.109
7	0	143	802	333
7	0	143	NA	NA
7	0	144	802	333
7	0	144	808.847	334.425
7	0	144	815.326	336.072
7	0	144	821.438	337.931
7	0	144	827.186	339.996
7	0	144	832.569	342.259
7	0	144	837.589	344.711
7	0	144	842.248	347.346
7	0	144	846.547	350.156
7	0	144	850.487	353.133
7	0	144	854.069	356.269
7	0	144	857.295	359.557
7	0	144	860.166	362.988
7	0	144	862.683	366.556
7	0	144	864.848	370.252
7	0	144	866.661	374.07
7	0	144	868.125	378
7	0	144	869.24	382.036
7	0	144	870.008	386.169
7	0	144	870.429	390.393
7	0	144	870.506	394.699
7	0	144	870.239	399.08
7	0	144	869.63	403.528
7	0	144	868.68	408.035
7	0	144	867.391	412.594
7	0	144	865.763	417.196
7	0	144	863.798	421.835
7	0	144	861.497	426.503
7	0	144	858.861	431.191
7	0	144	855.893	435.893
7	0	144	852.592	440.6
7	0	144	848.961	445.305
7	0	144	845	450
7	0	144	NA	NA
7	0	145	678	252
7	0	145	677.219	239.438
7	0	145	676.25	228
7	0	145	674.906	216.562
7	0	145	673	204
7	0	145	NA	NA
7	0	146	675	303
7	0	146	676.031	296.625
7	0	146	676.875	290.25
7	0	146	677.531	283.875
7	0	146	678	277.5
7	0	146	678.281	271.125
7	0	146	678.375	264.75
7	0	146	678.281	258.375
7	0	146	678	252
7	0	146	NA	NA
7	0	147	667	345
7	0	147	669.656	334.641
7	0	147	671.75	324.375
7	0	147	673.469	313.922
7	0	147	675	303
7	0	147	NA	NA
7	0	148	708	411
7	0	148	701.014	409.171
7	0	148	694.672	407.057
7	0	148	688.963	404.652
7	0	148	683.875	401.953
7	0	148	679.396	398.955
7	0	148	677.382	397.343
7	0	148	675.516	395.654
7	0	148	673.796	393.889
7	0	148	672.221	392.046
7	0	148	670.789	390.125
7	0	148	669.5	388.125
7	0	148	668.351	386.046
7	0	148	667.342	383.888
7	0	148	666.47	381.649
7	0	148	665.734	379.33
7	0	148	664.666	374.447
7	0	148	664.125	369.234
7	0	148	664.1	363.688
7	0	148	664.578	357.803
7	0	148	665.549	351.575
7	0	148	667	345
7	0	148	NA	NA
7	0	149	753	418
7	0	149	731.25	414.875
7	0	149	719.812	413.078
7	0	149	708	411
7	0	149	NA	NA
7	0	150	797	429
7	0	150	785.906	425.453
7	0	150	775	422.375
7	0	150	769.559	421.041
7	0	150	764.094	419.859
7	0	150	758.582	418.842
7	0	150	753	418
7	0	150	NA	NA
7	0	151	845	450
7	0	151	833.844	444.469
7	0	151	821.75	438.75
7	0	151	815.527	435.996
7	0	151	809.281	433.406
7	0	151	803.082	431.051
7	0	151	797	429
7	0	151	NA	NA
7	0	152	885	474
7	0	152	875.234	467.578
7	0	152	865.375	461.625
7	0	152	845	450
7	0	152	NA	NA
7	0	153	885	474
7	0	153	892.552	479.285
7	0	153	899.741	484.729
7	0	153	906.57	490.323
7	0	153	913.042	496.06
7	0	153	919.161	501.93
7	0	153	924.931	507.926
7	0	153	930.353	514.038
7	0	153	935.432	520.26
7	0	153	940.17	526.582
7	0	153	944.571	532.996
7	0	153	948.638	539.494
7	0	153	952.375	546.068
7	0	153	955.784	552.709
7	0	153	958.868	559.409
7	0	153	961.632	566.16
7	0	153	964.078	572.953
7	0	153	966.209	579.78
7	0	153	968.029	586.633
7	0	153	969.541	593.504
7	0	153	970.748	600.383
7	0	153	971.654	607.263
7	0	153	972.26	614.136
7	0	153	972.572	620.993
7	0	153	972.592	627.826
7	0	153	972.323	634.627
7	0	153	971.768	641.387
7	0	153	970.931	648.097
7	0	153	969.815	654.751
7	0	153	968.423	661.339
7	0	153	966.759	667.852
7	0	153	964.825	674.284
7	0	153	962.625	680.625
7	0	153	960.162	686.867
7	0	153	957.439	693.002
7	0	153	954.46	699.022
7	0	153	951.228	704.917
7	0	153	947.745	710.681
7	0	153	944.016	716.304
7	0	153	940.043	721.778
7	0	153	935.83	727.096
7	0	153	931.38	732.248
7	0	153	926.696	737.226
7	0	153	921.781	742.023
7	0	153	916.638	746.629
7	0	153	911.272	751.036
7	0	153	905.684	755.237
7	0	153	899.879	759.222
7	0	153	893.859	762.984
7	0	153	887.628	766.515
7	0	153	881.189	769.805
7	0	153	874.545	772.846
7	0	153	867.699	775.631
7	0	153	860.655	778.151
7	0	153	853.416	780.397
7	0	153	845.985	782.362
7	0	153	838.365	784.037
7	0	153	830.56	785.414
7	0	153	822.572	786.484
7	0	153	814.406	787.239
7	0	153	806.063	787.671
7	0	153	797.548	787.771
7	0	153	788.864	787.532
7	0	153	780.013	786.944
7	0	153	771	786
7	0	153	NA	NA
7	0	154	771	786
7	0	154	764.713	785.117
7	0	154	758.578	784
7	0	154	752.561	782.695
7	0	154	746.625	781.25
7	0	154	734.859	778.125
7	0	154	723	775
7	0	154	NA	NA
7	0	155	723	775
7	0	155	710.594	771.812
7	0	155	698.75	768.25
7	0	155	687.281	764.312
7	0	155	676	760
7	0	155	NA	NA
7	0	156	676	760
7	0	156	655.125	750.125
7	0	156	645.203	745.516
7	0	156	635	741
7	0	156	NA	NA
7	0	157	635	741
7	0	157	630.507	739.125
7	0	157	626.385	737.629
7	0	157	622.605	736.513
7	0	157	619.141	735.781
7	0	157	615.963	735.436
7	0	157	613.045	735.48
7	0	157	610.358	735.917
7	0	157	607.875	736.75
7	0	157	605.568	737.981
7	0	157	603.408	739.613
7	0	157	601.369	741.65
7	0	157	599.422	744.094
7	0	157	597.539	746.948
7	0	157	595.693	750.215
7	0	157	593.856	753.898
7	0	157	592	758
7	0	157	NA	NA
7	0	158	592	758
7	0	158	583.625	781.375
7	0	158	579.766	791.609
7	0	158	576	801
7	0	158	NA	NA
7	0	159	576	801
7	0	159	573.954	805.649
7	0	159	571.588	809.836
7	0	159	568.931	813.542
7	0	159	566.016	816.75
7	0	159	562.871	819.442
7	0	159	559.529	821.602
7	0	159	556.02	823.21
7	0	159	552.375	824.25
7	0	159	550.511	824.551
7	0	159	548.624	824.704
7	0	159	546.719	824.706
7	0	159	544.799	824.555
7	0	159	542.868	824.248
7	0	159	540.929	823.784
7	0	159	538.988	823.161
7	0	159	537.047	822.375
7	0	159	535.11	821.425
7	0	159	533.182	820.31
7	0	159	529.365	817.57
7	0	159	525.628	814.14
7	0	159	522	810
7	0	159	NA	NA
7	0	160	522	810
7	0	160	514.984	800.094
7	0	160	509.375	791.5
7	0	160	496	770
7	0	160	NA	NA
7	0	161	496	770
7	0	161	493.583	766.636
7	0	161	491.199	763.668
7	0	161	488.833	761.092
7	0	161	486.469	758.906
7	0	161	484.093	757.107
7	0	161	481.691	755.691
7	0	161	479.249	754.657
7	0	161	476.75	754
7	0	161	474.181	753.718
7	0	161	471.527	753.809
7	0	161	468.774	754.268
7	0	161	465.906	755.094
7	0	161	462.91	756.283
7	0	161	459.77	757.832
7	0	161	456.471	759.739
7	0	161	453	762
7	0	161	NA	NA
7	0	162	453	762
7	0	162	431.375	779.5
7	0	162	422.484	787.031
7	0	162	418.561	790.574
7	0	162	415	794
7	0	162	NA	NA
7	0	163	415	794
7	0	163	412.739	796.151
7	0	163	410.461	798.105
7	0	163	408.17	799.866
7	0	163	405.873	801.436
7	0	163	403.575	802.817
7	0	163	401.282	804.013
7	0	163	399	805.026
7	0	163	396.734	805.859
7	0	163	394.49	806.515
7	0	163	392.274	806.997
7	0	163	390.091	807.307
7	0	163	387.947	807.447
7	0	163	385.848	807.422
7	0	163	383.799	807.233
7	0	163	381.806	806.883
7	0	163	379.875	806.375
7	0	163	378.011	805.712
7	0	163	376.22	804.896
7	0	163	374.508	803.931
7	0	163	372.881	802.818
7	0	163	371.343	801.562
7	0	163	369.902	800.163
7	0	163	368.561	798.626
7	0	163	367.328	796.953
7	0	163	366.208	795.147
7	0	163	365.206	793.21
7	0	163	364.328	791.145
7	0	163	363.58	788.955
7	0	163	362.968	786.643
7	0	163	362.496	784.211
7	0	163	362.172	781.663
7	0	163	362	779
7	0	163	NA	NA
7	0	164	362	779
7	0	164	361.469	768.156
7	0	164	361.402	763.355
7	0	164	361.5	758.25
7	0	164	362.281	744.969
7	0	164	364	724
7	0	164	NA	NA
7	0	165	364	724
7	0	165	366.094	711.547
7	0	165	368	701.625
7	0	165	372	683
7	0	165	NA	NA
7	0	166	372	683
7	0	166	375.75	667
7	0	166	381	642
7	0	166	NA	NA
7	0	167	381	642
7	0	167	382.766	634.463
7	0	167	384.314	627.219
7	0	167	385.643	620.255
7	0	167	386.75	613.561
7	0	167	387.635	607.123
7	0	167	388.295	600.931
7	0	167	388.73	594.972
7	0	167	388.938	589.234
7	0	167	388.917	583.706
7	0	167	388.666	578.376
7	0	167	388.184	573.231
7	0	167	387.469	568.26
7	0	167	386.519	563.451
7	0	167	385.334	558.791
7	0	167	383.911	554.27
7	0	167	382.25	549.875
7	0	167	380.348	545.594
7	0	167	378.205	541.416
7	0	167	375.819	537.328
7	0	167	373.188	533.318
7	0	167	370.31	529.376
7	0	167	367.186	525.488
7	0	167	363.812	521.642
7	0	167	360.188	517.828
7	0	167	356.311	514.033
7	0	167	352.182	510.245
7	0	167	347.797	506.452
7	0	167	343.156	502.643
7	0	167	333.1	494.926
7	0	167	322	487
7	0	167	NA	NA
7	0	168	322	487
