"s"	"v"	"i"	"x"	"y"
7	0	62	721.805	460.104
7	0	62	725.606	454.589
7	0	62	730	449
7	0	62	730	449
7	0	62	740.297	451.281
7	0	62	749.375	453.75
7	0	62	758.266	456.594
7	0	62	768	460
7	0	62	NA	NA
NA	NA	NA	NA	NA
7	0	63	560	286
7	0	63	562.094	297.703
7	0	63	564	309.875
7	0	63	565.906	321.859
7	0	63	568	333
7	0	63	568	333
7	0	63	576.516	324.656
7	0	63	584.375	317.25
7	0	63	600	303
7	0	63	600	303
7	0	63	599.533	298.396
7	0	63	598.891	293.547
7	0	63	597.125	282.875
7	0	63	592	256
7	0	63	592	256
7	0	63	583.906	262.797
7	0	63	576	269.875
7	0	63	568.094	277.516
7	0	63	560	286
7	0	63	NA	NA
NA	NA	NA	NA	NA
7	0	64	560	286
7	0	64	562.094	297.703
7	0	64	564	309.875
7	0	64	565.906	321.859
7	0	64	568	333
7	0	64	568	333
7	0	64	563.92	336.829
7	0	64	559.743	340.442
7	0	64	555.474	343.84
7	0	64	551.117	347.023
7	0	64	546.675	349.993
7	0	64	542.151	352.749
7	0	64	537.55	355.293
7	0	64	532.875	357.625
7	0	64	528.13	359.746
7	0	64	523.317	361.657
7	0	64	518.442	363.359
7	0	64	513.508	364.852
7	0	64	508.518	366.136
7	0	64	503.476	367.214
7	0	64	498.385	368.085
7	0	64	493.25	368.75
7	0	64	488.074	369.21
7	0	64	482.86	369.466
7	0	64	477.613	369.518
7	0	64	472.336	369.367
7	0	64	467.032	369.014
7	0	64	461.706	368.46
7	0	64	456.361	367.705
7	0	64	451	366.75
7	0	64	445.628	365.596
7	0	64	440.247	364.243
7	0	64	434.862	362.693
7	0	64	429.477	360.945
7	0	64	424.094	359.002
7	0	64	418.718	356.862
7	0	64	413.352	354.528
7	0	64	408	352
7	0	64	408	352
7	0	64	406.5	331.875
7	0	64	405	308
7	0	64	405	308
7	0	64	410.501	311.292
7	0	64	416.104	314.037
7	0	64	421.767	316.229
7	0	64	427.453	317.859
7	0	64	433.121	318.922
7	0	64	438.732	319.408
7	0	64	444.247	319.312
7	0	64	446.955	319.043
7	0	64	449.625	318.625
7	0	64	452.251	318.058
7	0	64	454.827	317.341
7	0	64	457.35	316.472
7	0	64	459.814	315.451
7	0	64	462.215	314.277
7	0	64	464.547	312.949
7	0	64	466.805	311.467
7	0	64	468.984	309.828
7	0	64	471.08	308.033
7	0	64	473.088	306.08
7	0	64	475.002	303.968
7	0	64	476.818	301.697
7	0	64	478.531	299.266
7	0	64	480.135	296.673
7	0	64	481.627	293.918
7	0	64	483	291
7	0	64	483	291
7	0	64	487.402	295.009
7	0	64	491.969	298.414
7	0	64	496.676	301.222
7	0	64	501.5	303.438
7	0	64	506.418	305.067
7	0	64	511.406	306.117
7	0	64	516.441	306.593
7	0	64	521.5	306.5
7	0	64	526.559	305.845
7	0	64	531.594	304.633
7	0	64	536.582	302.87
7	0	64	541.5	300.562
7	0	64	546.324	297.716
7	0	64	551.031	294.336
7	0	64	555.598	290.429
7	0	64	560	286
7	0	64	NA	NA
NA	NA	NA	NA	NA
7	0	65	432	845
7	0	65	427.751	847.856
7	0	65	423.448	850.426
7	0	65	419.102	852.709
7	0	65	414.723	854.705
7	0	65	410.322	856.415
7	0	65	405.91	857.839
7	0	65	401.497	858.976
7	0	65	397.094	859.828
7	0	65	392.711	860.394
7	0	65	388.36	860.675
7	0	65	384.05	860.671
7	0	65	379.793	860.381
7	0	65	375.599	859.806
7	0	65	371.478	858.947
7	0	65	367.442	857.803
7	0	65	363.5	856.375
7	0	65	359.664	854.663
7	0	65	355.944	852.666
7	0	65	352.351	850.386
7	0	65	348.895	847.822
7	0	65	345.586	844.975
7	0	65	342.437	841.844
7	0	65	339.457	838.431
7	0	65	336.656	834.734
7	0	65	334.046	830.755
7	0	65	331.637	826.493
7	0	65	329.44	821.949
7	0	65	327.465	817.123
7	0	65	325.723	812.015
7	0	65	324.224	806.625
7	0	65	322.98	800.953
7	0	65	322	795
7	0	65	322	795
7	0	65	315.614	796.799
7	0	65	309.4	798.263
7	0	65	303.363	799.395
7	0	65	297.51	800.199
7	0	65	291.848	800.68
7	0	65	286.385	800.84
7	0	65	281.126	800.685
7	0	65	276.078	800.219
7	0	65	271.249	799.445
7	0	65	266.645	798.367
7	0	65	262.272	796.989
7	0	65	258.139	795.316
7	0	65	254.25	793.352
7	0	65	250.614	791.1
7	0	65	247.237	788.565
7	0	65	244.125	785.75
7	0	65	241.286	782.66
7	0	65	238.726	779.298
7	0	65	236.452	775.669
7	0	65	234.471	771.777
7	0	65	232.789	767.626
7	0	65	231.414	763.219
7	0	65	230.352	758.561
7	0	65	229.609	753.656
7	0	65	229.194	748.508
7	0	65	229.112	743.121
7	0	65	229.37	737.498
7	0	65	229.975	731.645
7	0	65	230.933	725.564
7	0	65	232.253	719.26
7	0	65	233.939	712.738
7	0	65	236	706
7	0	65	236	706
7	0	65	223.391	705.219
7	0	65	210.875	704.25
7	0	65	198.172	702.906
7	0	65	185	701
7	0	65	185	701
7	0	65	182.199	710.217
7	0	65	179.792	719.303
7	0	65	177.769	728.255
7	0	65	176.123	737.07
7	0	65	174.846	745.745
7	0	65	173.929	754.275
7	0	65	173.364	762.658
7	0	65	173.143	770.891
7	0	65	173.257	778.969
7	0	65	173.699	786.891
7	0	65	174.46	794.652
7	0	65	175.532	802.25
7	0	65	176.907	809.681
7	0	65	178.576	816.941
7	0	65	180.532	824.028
7	0	65	182.766	830.938
7	0	65	185.269	837.667
7	0	65	188.035	844.213
7	0	65	191.054	850.573
7	0	65	194.318	856.742
7	0	65	197.819	862.718
7	0	65	201.549	868.498
7	0	65	205.499	874.077
7	0	65	209.662	879.453
7	0	65	214.029	884.623
7	0	65	218.592	889.583
7	0	65	223.343	894.329
7	0	65	228.273	898.859
7	0	65	233.375	903.17
7	0	65	238.639	907.257
7	0	65	244.059	911.118
7	0	65	249.625	914.75
7	0	65	255.33	918.149
7	0	65	261.164	921.311
7	0	65	267.121	924.234
7	0	65	273.192	926.914
7	0	65	279.368	929.348
7	0	65	285.641	931.533
7	0	65	292.004	933.465
7	0	65	298.447	935.141
7	0	65	304.963	936.557
7	0	65	311.544	937.711
7	0	65	318.181	938.6
7	0	65	324.866	939.219
7	0	65	331.591	939.565
7	0	65	338.347	939.636
7	0	65	345.127	939.428
7	0	65	351.922	938.938
7	0	65	358.724	938.161
7	0	65	365.524	937.096
7	0	65	372.316	935.739
7	0	65	379.089	934.086
7	0	65	385.837	932.134
7	0	65	392.55	929.88
7	0	65	399.221	927.321
7	0	65	405.842	924.453
7	0	65	412.404	921.273
7	0	65	418.898	917.778
7	0	65	425.318	913.964
7	0	65	431.654	909.828
7	0	65	437.899	905.367
7	0	65	444.043	900.578
7	0	65	450.08	895.456
7	0	65	456	890
7	0	65	456	890
7	0	65	450.141	880.578
7	0	65	444.375	870.875
7	0	65	441.439	865.479
7	0	65	438.422	859.484
7	0	65	435.287	852.717
7	0	65	432	845
7	0	65	NA	NA
NA	NA	NA	NA	NA
7	0	66	185	701
7	0	66	198.172	702.906
7	0	66	210.875	704.25
7	0	66	223.391	705.219
7	0	66	236	706
7	0	66	236	706
7	0	66	239.781	695.188
7	0	66	243.75	684.75
7	0	66	253	662
7	0	66	253	662
7	0	66	239.703	661.062
7	0	66	226.875	659.75
7	0	66	214.609	658.062
7	0	66	203	656
7	0	66	203	656
7	0	66	200.422	661.051
7	0	66	197.938	666.406
7	0	66	195.547	671.996
7	0	66	193.25	677.75
7	0	66	188.938	689.469
7	0	66	185	701
7	0	66	NA	NA
NA	NA	NA	NA	NA
7	0	67	322	795
7	0	67	320.859	780.328
7	0	67	320.375	766.875
7	0	67	320.453	753.234
7	0	67	321	738
7	0	67	321	738
7	0	67	314.849	739.782
7	0	67	309.148	741.008
7	0	67	303.905	741.683
7	0	67	299.125	741.812
7	0	67	294.813	741.403
7	0	67	292.835	740.998
7	0	67	290.977	740.461
7	0	67	289.238	739.792
7	0	67	287.62	738.991
7	0	67	286.124	738.06
7	0	67	284.75	737
7	0	67	283.499	735.811
7	0	67	282.372	734.493
7	0	67	281.37	733.048
7	0	67	280.492	731.477
7	0	67	279.741	729.779
7	0	67	279.116	727.956
7	0	67	278.619	726.009
7	0	67	278.25	723.938
7	0	67	277.899	719.427
7	0	67	278.07	714.43
7	0	67	278.769	708.952
7	0	67	280	703
7	0	67	280	703
7	0	67	268.766	704.312
7	0	67	257.625	705.25
7	0	67	246.672	705.812
7	0	67	236	706
7	0	67	236	706
7	0	67	233.939	712.738
7	0	67	232.253	719.26
7	0	67	230.933	725.564
7	0	67	229.975	731.645
7	0	67	229.37	737.498
7	0	67	229.112	743.121
7	0	67	229.194	748.508
7	0	67	229.609	753.656
7	0	67	230.352	758.561
7	0	67	231.414	763.219
7	0	67	232.789	767.626
7	0	67	234.471	771.777
7	0	67	236.452	775.669
7	0	67	238.726	779.298
7	0	67	241.286	782.66
7	0	67	244.125	785.75
7	0	67	247.237	788.565
7	0	67	250.614	791.1
7	0	67	254.25	793.352
7	0	67	258.139	795.316
7	0	67	262.272	796.989
7	0	67	266.645	798.367
7	0	67	271.249	799.445
7	0	67	276.078	800.219
7	0	67	281.126	800.685
7	0	67	286.385	800.84
7	0	67	291.848	800.68
7	0	67	297.51	800.199
7	0	67	303.363	799.395
7	0	67	309.4	798.263
7	0	67	315.614	796.799
7	0	67	322	795
7	0	67	NA	NA
NA	NA	NA	NA	NA
7	0	68	236	706
7	0	68	246.672	705.812
7	0	68	257.625	705.25
7	0	68	268.766	704.312
7	0	68	280	703
7	0	68	280	703
7	0	68	283.344	692.781
7	0	68	286.5	684.25
7	0	68	296	661
7	0	68	296	661
7	0	68	286.047	661.719
7	0	68	274.875	662.25
7	0	68	263.516	662.406
7	0	68	258.088	662.285
7	0	68	253	662
7	0	68	253	662
7	0	68	243.75	684.75
7	0	68	239.781	695.188
7	0	68	236	706
7	0	68	NA	NA
NA	NA	NA	NA	NA
7	0	69	432	845
7	0	69	427.751	847.856
7	0	69	423.448	850.426
7	0	69	419.102	852.709
7	0	69	414.723	854.705
7	0	69	410.322	856.415
7	0	69	405.91	857.839
7	0	69	401.497	858.976
7	0	69	397.094	859.828
7	0	69	392.711	860.394
7	0	69	388.36	860.675
7	0	69	384.05	860.671
7	0	69	379.793	860.381
7	0	69	375.599	859.806
7	0	69	371.478	858.947
7	0	69	367.442	857.803
7	0	69	363.5	856.375
7	0	69	359.664	854.663
7	0	69	355.944	852.666
7	0	69	352.351	850.386
7	0	69	348.895	847.822
7	0	69	345.586	844.975
7	0	69	342.437	841.844
7	0	69	339.457	838.431
7	0	69	336.656	834.734
7	0	69	334.046	830.755
7	0	69	331.637	826.493
7	0	69	329.44	821.949
7	0	69	327.465	817.123
7	0	69	325.723	812.015
7	0	69	324.224	806.625
7	0	69	322.98	800.953
7	0	69	322	795
7	0	69	322	795
7	0	69	332.188	791.516
7	0	69	341.25	788.125
7	0	69	350.688	784.172
7	0	69	362	779
7	0	69	362	779
7	0	69	362.172	781.663
7	0	69	362.496	784.211
7	0	69	362.968	786.643
7	0	69	363.58	788.955
7	0	69	364.328	791.145
7	0	69	365.206	793.21
7	0	69	366.208	795.147
7	0	69	367.328	796.953
7	0	69	368.561	798.626
7	0	69	369.902	800.163
7	0	69	371.343	801.562
7	0	69	372.881	802.818
7	0	69	374.508	803.931
7	0	69	376.22	804.896
7	0	69	378.011	805.712
7	0	69	379.875	806.375
7	0	69	381.806	806.883
7	0	69	383.799	807.233
7	0	69	385.848	807.422
7	0	69	387.947	807.447
7	0	69	390.091	807.307
7	0	69	392.274	806.997
7	0	69	394.49	806.515
7	0	69	396.734	805.859
7	0	69	399	805.026
7	0	69	401.282	804.013
7	0	69	403.575	802.817
7	0	69	405.873	801.436
7	0	69	408.17	799.866
7	0	69	410.461	798.105
7	0	69	412.739	796.151
7	0	69	415	794
7	0	69	415	794
7	0	69	418.922	807.875
7	0	69	423.125	821
7	0	69	427.516	833.375
7	0	69	432	845
7	0	69	NA	NA
NA	NA	NA	NA	NA
7	0	70	209	507
7	0	70	204.782	503.779
7	0	70	201.133	500.498
7	0	70	198.058	497.167
7	0	70	195.562	493.797
7	0	70	193.653	490.397
7	0	70	192.336	486.979
7	0	70	191.616	483.551
7	0	70	191.482	481.837
7	0	70	191.5	480.125
7	0	70	191.67	478.416
7	0	70	191.993	476.711
7	0	70	193.102	473.318
7	0	70	194.831	469.958
7	0	70	197.188	466.641
7	0	70	200.177	463.376
7	0	70	203.805	460.174
7	0	70	208.077	457.045
7	0	70	213	454
7	0	70	213	454
7	0	70	229.625	469.5
7	0	70	238.172	477.344
7	0	70	247	485
7	0	70	247	485
7	0	70	236.281	490.688
7	0	70	225.75	496.75
7	0	70	216.344	502.438
7	0	70	209	507
7	0	70	NA	NA
NA	NA	NA	NA	NA
7	0	71	322	795
7	0	71	320.859	780.328
7	0	71	320.375	766.875
7	0	71	320.453	753.234
7	0	71	321	738
7	0	71	321	738
7	0	71	331.094	734.828
7	0	71	341	731.375
7	0	71	351.656	727.734
7	0	71	357.559	725.873
7	0	71	364	724
7	0	71	364	724
7	0	71	362.281	744.969
7	0	71	361.5	758.25
7	0	71	361.402	763.355
7	0	71	361.469	768.156
7	0	71	362	779
7	0	71	362	779
7	0	71	350.688	784.172
7	0	71	341.25	788.125
7	0	71	332.188	791.516
7	0	71	322	795
7	0	71	NA	NA
NA	NA	NA	NA	NA
7	0	72	213	454
7	0	72	219.117	450.887
7	0	72	224.812	448.219
7	0	72	230.227	445.879
7	0	72	235.5	443.75
7	0	72	246.188	439.656
7	0	72	258	435
7	0	72	258	435
7	0	72	267.516	444.328
7	0	72	276.375	452.625
7	0	72	284.297	459.609
7	0	72	291	465
7	0	72	291	465
7	0	72	266	476.125
7	0	72	255.562	480.891
7	0	72	247	485
7	0	72	247	485
7	0	72	238.172	477.344
7	0	72	229.625	469.5
7	0	72	213	454
7	0	72	NA	NA
NA	NA	NA	NA	NA
7	0	73	721	240
7	0	73	720.797	253.172
7	0	73	720.125	265.875
7	0	73	719.584	272.139
7	0	73	718.891	278.391
7	0	73	718.033	284.666
7	0	73	717	291
7	0	73	717	291
7	0	73	723.612	289.823
7	0	73	729.586	289.27
7	0	73	734.938	289.308
7	0	73	737.387	289.539
7	0	73	739.688	289.906
7	0	73	741.841	290.405
7	0	73	743.851	291.032
7	0	73	745.718	291.782
7	0	73	747.445	292.652
7	0	73	749.035	293.638
7	0	73	750.489	294.736
7	0	73	751.81	295.941
7	0	73	753	297.25
7	0	73	754.061	298.659
7	0	73	754.995	300.163
7	0	73	756.492	303.441
7	0	73	757.509	307.054
7	0	73	758.062	310.969
7	0	73	758.171	315.153
7	0	73	757.852	319.574
7	0	73	757.122	324.201
7	0	73	756	329
7	0	73	756	329
7	0	73	768.391	329.203
7	0	73	779.375	329.875
7	0	73	790.172	331.109
7	0	73	802	333
7	0	73	802	333
7	0	73	803.788	327.071
7	0	73	805.221	321.288
7	0	73	806.306	315.655
7	0	73	807.051	310.178
7	0	73	807.463	304.861
7	0	73	807.55	299.709
7	0	73	807.32	294.728
7	0	73	806.781	289.922
7	0	73	805.94	285.296
7	0	73	804.805	280.855
7	0	73	803.384	276.605
7	0	73	801.684	272.549
7	0	73	799.712	268.693
7	0	73	797.478	265.042
7	0	73	794.988	261.601
7	0	73	792.25	258.375
7	0	73	789.272	255.368
7	0	73	786.061	252.587
7	0	73	782.625	250.034
7	0	73	778.973	247.717
7	0	73	775.11	245.639
7	0	73	771.046	243.805
7	0	73	766.788	242.221
7	0	73	762.344	240.891
7	0	73	757.721	239.82
7	0	73	752.926	239.013
7	0	73	747.969	238.476
7	0	73	742.855	238.213
7	0	73	737.594	238.229
7	0	73	732.193	238.529
7	0	73	726.659	239.117
7	0	73	721	240
7	0	73	NA	NA
NA	NA	NA	NA	NA
7	0	74	203	656
7	0	74	209.484	644.172
7	0	74	215.875	633.375
7	0	74	222.828	622.391
7	0	74	231	610
7	0	74	231	610
7	0	74	242.266	612.125
7	0	74	252.875	614.25
7	0	74	264.047	616.75
7	0	74	277	620
7	0	74	277	620
7	0	74	272.4	626.562
7	0	74	268.328	632.75
7	0	74	264.748	638.562
7	0	74	261.625	644
7	0	74	258.924	649.062
7	0	74	256.609	653.75
7	0	74	254.646	658.062
7	0	74	253	662
7	0	74	253	662
7	0	74	239.703	661.062
7	0	74	226.875	659.75
7	0	74	214.609	658.062
7	0	74	203	656
7	0	74	NA	NA
NA	NA	NA	NA	NA
7	0	75	717	291
7	0	75	715.047	302.219
7	0	75	713.375	312.5
7	0	75	711.516	322.781
7	0	75	710.369	328.215
7	0	75	709	334
7	0	75	709	334
7	0	75	713.234	332.924
7	0	75	718.312	331.953
7	0	75	724.047	331.1
7	0	75	730.25	330.375
7	0	75	736.734	329.791
7	0	75	743.312	329.359
7	0	75	749.797	329.092
7	0	75	756	329
7	0	75	756	329
7	0	75	757.122	324.201
7	0	75	757.852	319.574
7	0	75	758.171	315.153
7	0	75	758.062	310.969
7	0	75	757.509	307.054
7	0	75	756.492	303.441
7	0	75	754.995	300.163
7	0	75	754.061	298.659
7	0	75	753	297.25
7	0	75	751.81	295.941
7	0	75	750.489	294.736
7	0	75	749.035	293.638
7	0	75	747.445	292.652
7	0	75	745.718	291.782
7	0	75	743.851	291.032
7	0	75	741.841	290.405
7	0	75	739.688	289.906
7	0	75	737.387	289.539
7	0	75	734.938	289.308
7	0	75	729.586	289.27
7	0	75	723.612	289.823
7	0	75	717	291
7	0	75	NA	NA
NA	NA	NA	NA	NA
7	0	76	296	661
7	0	76	297.852	656.332
7	0	76	299.285	652.061
7	0	76	300.302	648.161
7	0	76	300.906	644.609
7	0	76	301.1	641.38
7	0	76	300.887	638.447
7	0	76	300.269	635.787
7	0	76	299.25	633.375
7	0	76	297.833	631.185
7	0	76	296.02	629.193
7	0	76	293.814	627.374
7	0	76	291.219	625.703
7	0	76	288.237	624.155
7	0	76	284.871	622.705
7	0	76	281.125	621.328
7	0	76	277	620
7	0	76	277	620
7	0	76	272.4	626.562
7	0	76	268.328	632.75
7	0	76	264.748	638.562
7	0	76	261.625	644
7	0	76	258.924	649.062
7	0	76	256.609	653.75
7	0	76	254.646	658.062
7	0	76	253	662
7	0	76	253	662
7	0	76	258.088	662.285
7	0	76	263.516	662.406
7	0	76	274.875	662.25
7	0	76	286.047	661.719
7	0	76	296	661
7	0	76	NA	NA
NA	NA	NA	NA	NA
7	0	77	721	240
7	0	77	720.797	253.172
7	0	77	720.125	265.875
7	0	77	719.584	272.139
7	0	77	718.891	278.391
7	0	77	718.033	284.666
7	0	77	717	291
7	0	77	717	291
7	0	77	711.709	292.254
7	0	77	706.359	293.719
7	0	77	695.625	297
7	0	77	685.078	300.281
7	0	77	679.963	301.746
7	0	77	675	303
7	0	77	675	303
7	0	77	676.031	296.625
7	0	77	676.875	290.25
7	0	77	677.531	283.875
7	0	77	678	277.5
7	0	77	678.281	271.125
7	0	77	678.375	264.75
7	0	77	678.281	258.375
7	0	77	678	252
7	0	77	678	252
7	0	77	688.516	248.438
7	0	77	699.125	245.25
7	0	77	709.922	242.438
7	0	77	721	240
7	0	77	NA	NA
NA	NA	NA	NA	NA
7	0	78	243	528
7	0	78	225.625	517.875
7	0	78	217.266	512.672
7	0	78	209	507
7	0	78	209	507
7	0	78	216.344	502.438
7	0	78	225.75	496.75
7	0	78	236.281	490.688
7	0	78	247	485
7	0	78	247	485
7	0	78	255.25	491.406
7	0	78	263.5	497.25
7	0	78	271.75	502.719
7	0	78	280	508
7	0	78	280	508
7	0	78	270.984	512.391
7	0	78	261.875	516.875
7	0	78	257.256	519.299
7	0	78	252.578	521.922
7	0	78	247.83	524.803
7	0	78	243	528
7	0	78	NA	NA
NA	NA	NA	NA	NA
7	0	79	717	291
7	0	79	715.047	302.219
7	0	79	713.375	312.5
7	0	79	711.516	322.781
7	0	79	710.369	328.215
7	0	79	709	334
7	0	79	709	334
7	0	79	697.797	336.984
7	0	79	687.625	339.875
7	0	79	677.641	342.578
7	0	79	672.455	343.83
7	0	79	667	345
7	0	79	667	345
7	0	79	669.656	334.641
7	0	79	671.75	324.375
7	0	79	673.469	313.922
7	0	79	675	303
7	0	79	675	303
7	0	79	679.963	301.746
7	0	79	685.078	300.281
7	0	79	695.625	297
7	0	79	706.359	293.719
7	0	79	711.709	292.254
7	0	79	717	291
7	0	79	NA	NA
NA	NA	NA	NA	NA
7	0	80	280	508
7	0	80	291.203	502.609
7	0	80	302.125	497.125
7	0	80	322	487
7	0	80	322	487
7	0	80	313.922	481.312
7	0	80	306.125	476
7	0	80	298.516	470.688
7	0	80	291	465
7	0	80	291	465
7	0	80	266	476.125
7	0	80	255.562	480.891
7	0	80	247	485
7	0	80	247	485
7	0	80	255.25	491.406
7	0	80	263.5	497.25
7	0	80	271.75	502.719
7	0	80	280	508
7	0	80	NA	NA
NA	NA	NA	NA	NA
7	0	81	832	624
7	0	81	819.516	627.984
7	0	81	813.701	629.643
7	0	81	807.875	631.125
7	0	81	801.814	632.467
7	0	81	795.297	633.703
7	0	81	788.1	634.869
7	0	81	780	636
7	0	81	780	636
7	0	81	782.794	641.318
7	0	81	783.901	643.884
7	0	81	784.82	646.385
7	0	81	785.555	648.819
7	0	81	786.108	651.185
7	0	81	786.485	653.481
7	0	81	786.688	655.703
7	0	81	786.72	657.851
7	0	81	786.587	659.922
7	0	81	786.291	661.915
7	0	81	785.836	663.826
7	0	81	785.226	665.655
7	0	81	784.464	667.399
7	0	81	783.554	669.056
7	0	81	782.5	670.625
7	0	81	781.305	672.103
7	0	81	779.974	673.488
7	0	81	778.509	674.778
7	0	81	776.914	675.971
7	0	81	773.351	678.058
7	0	81	769.312	679.734
7	0	81	764.829	680.983
7	0	81	759.93	681.787
7	0	81	754.644	682.132
7	0	81	749	682
7	0	81	749	682
7	0	81	753.156	693.562
7	0	81	756.75	704.75
7	0	81	759.969	716.312
7	0	81	763	729
7	0	81	763	729
7	0	81	770.256	729.386
7	0	81	777.211	729.425
7	0	81	783.862	729.129
7	0	81	790.205	728.508
7	0	81	796.239	727.574
7	0	81	801.96	726.337
7	0	81	807.365	724.809
7	0	81	812.453	723
7	0	81	817.22	720.922
7	0	81	821.663	718.585
7	0	81	825.78	716.001
7	0	81	829.568	713.18
7	0	81	833.025	710.133
7	0	81	836.146	706.872
7	0	81	838.931	703.407
7	0	81	841.375	699.75
7	0	81	843.477	695.911
7	0	81	845.233	691.901
7	0	81	846.64	687.732
7	0	81	847.697	683.414
7	0	81	848.4	678.958
7	0	81	848.747	674.376
7	0	81	848.734	669.678
7	0	81	848.359	664.875
7	0	81	847.62	659.978
7	0	81	846.513	654.999
7	0	81	845.036	649.948
7	0	81	843.186	644.836
7	0	81	840.96	639.674
7	0	81	838.355	634.474
7	0	81	835.37	629.245
7	0	81	832	624
7	0	81	NA	NA
NA	NA	NA	NA	NA
7	0	82	804	587
7	0	82	798.828	589.488
7	0	82	793.75	591.719
7	0	82	788.672	593.715
7	0	82	783.5	595.5
7	0	82	778.141	597.098
7	0	82	772.5	598.531
7	0	82	766.484	599.824
7	0	82	760	601
7	0	82	760	601
7	0	82	765.234	610.406
7	0	82	770.375	619.25
7	0	82	775.328	627.719
7	0	82	780	636
7	0	82	780	636
7	0	82	788.1	634.869
7	0	82	795.297	633.703
7	0	82	801.814	632.467
7	0	82	807.875	631.125
7	0	82	813.701	629.643
7	0	82	819.516	627.984
7	0	82	832	624
7	0	82	832	624
7	0	82	825.094	613.719
7	0	82	818.75	604.75
7	0	82	815.496	600.465
7	0	82	812.031	596.156
7	0	82	808.238	591.707
7	0	82	804	587
7	0	82	NA	NA
NA	NA	NA	NA	NA
7	0	83	251	351
7	0	83	262.078	350.406
7	0	83	272.875	350
7	0	83	283.484	349.594
7	0	83	294	349
7	0	83	294	349
7	0	83	289.859	337.984
7	0	83	286.375	327.625
7	0	83	283.453	318.203
7	0	83	281	310
7	0	83	281	310
7	0	83	275.609	310.175
7	0	83	270.688	310.695
7	0	83	266.234	311.556
7	0	83	262.25	312.75
7	0	83	258.734	314.272
7	0	83	255.688	316.117
7	0	83	253.109	318.278
7	0	83	251	320.75
7	0	83	249.359	323.526
7	0	83	248.188	326.602
7	0	83	247.484	329.97
7	0	83	247.25	333.625
7	0	83	247.484	337.562
7	0	83	248.188	341.773
7	0	83	249.359	346.255
7	0	83	251	351
7	0	83	NA	NA
NA	NA	NA	NA	NA
7	0	84	272	393
7	0	84	282.953	392.406
7	0	84	292.875	392
7	0	84	316	391
7	0	84	316	391
7	0	84	309.75	380.5
7	0	84	304.25	370.75
7	0	84	301.664	365.805
7	0	84	299.125	360.625
7	0	84	296.586	355.07
7	0	84	294	349
7	0	84	294	349
7	0	84	283.484	349.594
7	0	84	272.875	350
7	0	84	262.078	350.406
7	0	84	251	351
7	0	84	251	351
7	0	84	255.688	361.359
7	0	84	260.75	371.625
7	0	84	266.188	382.078
7	0	84	272	393
7	0	84	NA	NA
NA	NA	NA	NA	NA
7	0	85	415	794
7	0	85	412.328	782.781
7	0	85	410.125	772.5
7	0	85	406	751
7	0	85	406	751
7	0	85	395.891	758.328
7	0	85	384.375	766.125
7	0	85	378.471	769.877
7	0	85	372.672	773.359
7	0	85	367.131	776.443
7	0	85	362	779
7	0	85	362	779
7	0	85	362.172	781.663
7	0	85	362.496	784.211
7	0	85	362.968	786.643
7	0	85	363.58	788.955
7	0	85	364.328	791.145
7	0	85	365.206	793.21
7	0	85	366.208	795.147
7	0	85	367.328	796.953
7	0	85	368.561	798.626
7	0	85	369.902	800.163
7	0	85	371.343	801.562
7	0	85	372.881	802.818
7	0	85	374.508	803.931
7	0	85	376.22	804.896
7	0	85	378.011	805.712
7	0	85	379.875	806.375
7	0	85	381.806	806.883
7	0	85	383.799	807.233
7	0	85	385.848	807.422
7	0	85	387.947	807.447
7	0	85	390.091	807.307
7	0	85	392.274	806.997
7	0	85	394.49	806.515
7	0	85	396.734	805.859
7	0	85	399	805.026
7	0	85	401.282	804.013
7	0	85	403.575	802.817
7	0	85	405.873	801.436
7	0	85	408.17	799.866
7	0	85	410.461	798.105
7	0	85	412.739	796.151
7	0	85	415	794
7	0	85	NA	NA
NA	NA	NA	NA	NA
7	0	86	804	587
7	0	86	798.828	589.488
7	0	86	793.75	591.719
7	0	86	788.672	593.715
7	0	86	783.5	595.5
7	0	86	778.141	597.098
7	0	86	772.5	598.531
7	0	86	766.484	599.824
7	0	86	760	601
7	0	86	760	601
7	0	86	758.102	596.978
7	0	86	756.533	593.154
7	0	86	755.296	589.515
7	0	86	754.391	586.047
7	0	86	753.82	582.737
7	0	86	753.584	579.572
7	0	86	753.685	576.539
7	0	86	754.125	573.625
7	0	86	754.905	570.816
7	0	86	756.025	568.1
7	0	86	757.489	565.462
7	0	86	759.297	562.891
7	0	86	761.45	560.372
7	0	86	763.951	557.893
7	0	86	766.801	555.44
7	0	86	770	553
7	0	86	770	553
7	0	86	780.094	561.969
7	0	86	788.5	570
7	0	86	796.156	578.031
7	0	86	804	587
7	0	86	NA	NA
NA	NA	NA	NA	NA
7	0	87	406	751
7	0	87	404.869	745.819
7	0	87	403.703	741.145
7	0	87	402.467	736.968
7	0	87	401.125	733.281
7	0	87	399.643	730.075
7	0	87	397.984	727.34
7	0	87	396.115	725.068
7	0	87	394	723.25
7	0	87	391.604	721.877
7	0	87	388.891	720.941
7	0	87	385.826	720.433
7	0	87	382.375	720.344
7	0	87	378.502	720.665
7	0	87	374.172	721.387
7	0	87	369.35	722.501
7	0	87	364	724
7	0	87	364	724
7	0	87	362.281	744.969
7	0	87	361.5	758.25
7	0	87	361.402	763.355
7	0	87	361.469	768.156
7	0	87	362	779
7	0	87	362	779
